time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2013-02-14 17:00:00,457.5,269.74,-1.32,66.27,4.42,0,0
2013-02-14 18:00:00,476.11,250.14,-0.96,64.93,4.35,0,0
2013-02-14 19:00:00,399.28,250.14,-0.86,65.94,3.67,0,0
2013-02-14 20:00:00,289.48,250.14,-0.77,66.98,3.06,0,0
2013-02-14 21:00:00,145.07,242.27,-0.67,67.95,2.59,0,0
2013-02-14 22:00:00,23.2,242.27,-1.01,71.92,2.3,0,0
2013-02-14 23:00:00,0,242.26,-1.35,76.05,2.04,0,0
2013-02-15 00:00:00,0,249.87,-1.69,80.35,1.84,0,0
2013-02-15 01:00:00,0,249.87,-1.85,80.98,1.68,0,0
2013-02-15 02:00:00,0,249.87,-2,81.57,1.89,0,0
2013-02-15 03:00:00,0,261.99,-2.16,82.22,2.38,0,0
2013-02-15 04:00:00,0,261.99,-2.27,83.37,2.79,0,0
2013-02-15 05:00:00,0,261.99,-2.37,84.48,3.22,0,0
2013-02-15 06:00:00,0,243.96,-2.48,85.66,3.67,0,0
2013-02-15 07:00:00,0,243.95,-2.66,86.4,3.84,0,0
2013-02-15 08:00:00,0,243.95,-2.83,87.09,4.02,0,0
2013-02-15 09:00:00,0,247.63,-3.01,87.84,4.21,0,0
2013-02-15 10:00:00,0,247.63,-3,88.5,4.42,0,0
2013-02-15 11:00:00,0,247.63,-2.99,89.18,4.61,0,0
2013-02-15 12:00:00,13.32,272.5,-2.98,89.85,4.83,0,0
2013-02-15 13:00:00,119.29,272.51,-1.78,87.87,4.85,0,0
2013-02-15 14:00:00,210.65,272.52,-0.59,85.72,4.94,0,0
2013-02-15 15:00:00,430.99,242.62,0.6,83.38,5.11,0,0
2013-02-15 16:00:00,528.98,242.63,1.7,77.58,5.05,0,0
2013-02-15 17:00:00,553.59,242.63,2.79,72.29,5.05,0,0
2013-02-15 18:00:00,466.89,252.08,3.88,67.39,5.15,0,0
2013-02-15 19:00:00,392,252.08,3.67,69.11,4.47,0,0
2013-02-15 20:00:00,285.02,252.08,3.47,70.8,3.8,0,0
2013-02-15 21:00:00,139.76,250.33,3.26,72.59,3.15,0,0
2013-02-15 22:00:00,24.73,250.32,2.29,75.93,3.23,0,0
2013-02-15 23:00:00,0,250.32,1.32,79.42,3.46,0,0
2013-02-16 00:00:00,0,253.63,0.34,83.12,3.82,0,0
2013-02-16 01:00:00,0,253.62,0.13,82.89,3.55,0,0
2013-02-16 02:00:00,0,253.62,-0.08,82.63,3.38,0,0
2013-02-16 03:00:00,0,229.04,-0.3,82.4,3.3,0,0
2013-02-16 04:00:00,0,229.03,-0.74,82.97,2.98,0,0
2013-02-16 05:00:00,0,229.03,-1.17,83.43,2.78,0,0
2013-02-16 06:00:00,0,244.85,-1.61,83.91,2.74,0,0
2013-02-16 07:00:00,0,244.85,-1.64,85.05,2.37,0,0
2013-02-16 08:00:00,0,244.85,-1.67,86.2,2.02,0.001,0
2013-02-16 09:00:00,0,291.61,-1.71,87.42,1.71,0,0
2013-02-16 10:00:00,0,291.61,-1.7,87.95,1.66,0,0
2013-02-16 11:00:00,0,291.61,-1.7,88.55,1.63,0,0
2013-02-16 12:00:00,20.43,245.91,-1.7,89.15,1.61,0,0
2013-02-16 13:00:00,156.08,245.91,-1.49,84.44,2.07,0,0
2013-02-16 14:00:00,273.01,245.91,-1.29,79.92,2.54,0,0
2013-02-16 15:00:00,392.85,238.29,-1.09,75.52,3.02,0,0
2013-02-16 16:00:00,481.54,238.29,-0.83,71.1,3.74,0,0
2013-02-16 17:00:00,503.74,238.29,-0.58,66.88,4.46,0,0
2013-02-16 18:00:00,389.97,270.57,-0.33,62.78,5.18,0,0
2013-02-16 19:00:00,327.79,270.56,-0.52,61.15,5.34,0,0
2013-02-16 20:00:00,239,270.56,-0.72,59.51,5.51,0,0
2013-02-16 21:00:00,119.69,276.87,-0.92,57.81,5.68,0,0
2013-02-16 22:00:00,23.13,276.86,-1.6,58.88,6.09,0,0
2013-02-16 23:00:00,0,276.85,-2.27,59.88,6.52,0,0
2013-02-17 00:00:00,0,267.32,-2.95,60.89,6.94,0,0
2013-02-17 01:00:00,0,267.31,-3.6,63.87,7.35,0,0
2013-02-17 02:00:00,0,267.31,-4.25,67.01,7.74,0,0
2013-02-17 03:00:00,0,263,-4.89,70.28,8.15,0,0
2013-02-17 04:00:00,0,262.99,-5.56,68.65,8.47,0,0
2013-02-17 05:00:00,0,262.98,-6.23,66.7,8.79,0,0
2013-02-17 06:00:00,0,230.54,-6.9,64.37,9.11,0,0
2013-02-17 07:00:00,0,230.53,-7.3,64.01,9.18,0,0
2013-02-17 08:00:00,0,230.53,-7.71,63.63,9.27,0,0
2013-02-17 09:00:00,0,249.78,-8.11,63.12,9.35,0,0
2013-02-17 10:00:00,0,249.77,-8.62,63.69,9.76,0,0
2013-02-17 11:00:00,0,249.77,-9.13,64.22,10.19,0,0
2013-02-17 12:00:00,21.17,249.6,-9.63,64.65,10.65,0,0
2013-02-17 13:00:00,141.46,249.6,-9.6,63.08,11.43,0,0
2013-02-17 14:00:00,245.15,249.6,-9.57,61.53,12.21,0,0
2013-02-17 15:00:00,360.61,251.42,-9.54,59.99,12.99,0,0
2013-02-17 16:00:00,441.44,251.42,-9.1,57.59,13.4,0,0
2013-02-17 17:00:00,461.6,251.43,-8.65,55.24,13.8,0,0
2013-02-17 18:00:00,444.94,247.76,-8.21,53.05,14.23,0,0
2013-02-17 19:00:00,374.41,247.76,-8.26,51.75,14.2,0,0
2013-02-17 20:00:00,273.73,247.76,-8.31,50.45,14.21,0,0
2013-02-17 21:00:00,159.13,235.78,-8.37,49.18,14.25,0,0
2013-02-17 22:00:00,33.23,235.78,-8.93,49.6,14.17,0,0
2013-02-17 23:00:00,0,235.77,-9.5,50.01,14.11,0,0
2013-02-18 00:00:00,0,239.16,-10.06,50.31,14.06,0,0
2013-02-18 01:00:00,0,239.15,-10.76,56.15,13.78,0,0
2013-02-18 02:00:00,0,239.15,-11.46,62.52,13.51,0,0
2013-02-18 03:00:00,0,220.91,-12.16,69.46,13.25,0,0
2013-02-18 04:00:00,0,220.91,-12.56,69.07,13.18,0,0
2013-02-18 05:00:00,0,220.9,-12.96,68.57,13.12,0,0
2013-02-18 06:00:00,0,170.98,-13.35,67.92,13.05,0,0
2013-02-18 07:00:00,0,170.98,-13.32,67.88,12.73,0,0
2013-02-18 08:00:00,0,170.98,-13.28,67.78,12.42,0,0
2013-02-18 09:00:00,0,159.72,-13.24,67.68,12.11,0,0
2013-02-18 10:00:00,0,159.72,-13.51,68.79,11.89,0,0
2013-02-18 11:00:00,0,159.71,-13.79,69.99,11.68,0,0
2013-02-18 12:00:00,33.82,156.05,-14.06,71.14,11.48,0,0
2013-02-18 13:00:00,201.44,156.05,-13.21,70.53,11.6,0,0
2013-02-18 14:00:00,345.92,156.06,-12.36,69.73,11.72,0,0
2013-02-18 15:00:00,487.56,162.07,-11.51,68.75,11.84,0,0
2013-02-18 16:00:00,596.07,162.07,-10.27,62.34,11.86,0,0
2013-02-18 17:00:00,623.01,162.08,-9.03,56.59,11.88,0,0
2013-02-18 18:00:00,578.68,171.03,-7.79,51.41,11.91,0,0
2013-02-18 19:00:00,487.47,171.04,-7.29,50.45,11.36,0,0
2013-02-18 20:00:00,357.34,171.04,-6.79,49.49,10.81,0,0
2013-02-18 21:00:00,173.14,172.65,-6.28,48.51,10.25,0,0
2013-02-18 22:00:00,38.75,172.64,-6.87,50.79,9.31,0,0
2013-02-18 23:00:00,0,172.64,-7.45,53.14,8.37,0,0
2013-02-19 00:00:00,0,172.12,-8.03,55.62,7.44,0,0
2013-02-19 01:00:00,0,172.11,-8.86,60.97,6.57,0,0
2013-02-19 02:00:00,0,172.11,-9.69,66.81,5.72,0,0
2013-02-19 03:00:00,0,180.69,-10.51,73.13,4.87,0,0
2013-02-19 04:00:00,0,180.69,-10.6,74.43,4.13,0,0
2013-02-19 05:00:00,0,180.69,-10.69,75.74,3.39,0,0
2013-02-19 06:00:00,0,195.47,-10.78,77.08,2.68,0,0
2013-02-19 07:00:00,0,195.47,-10.59,76.08,2.26,0,0
2013-02-19 08:00:00,0,195.47,-10.41,75.15,1.93,0,0
2013-02-19 09:00:00,0,234.62,-10.22,74.19,1.72,0,0
2013-02-19 10:00:00,0,234.63,-9.75,74.21,1.45,0,0
2013-02-19 11:00:00,0,234.63,-9.27,74.09,1.8,0,0
2013-02-19 12:00:00,36.17,221.12,-8.79,73.88,2.52,0,0
2013-02-19 13:00:00,194.89,221.14,-6.96,77.16,2.89,0,0
2013-02-19 14:00:00,331.68,221.16,-5.14,78.48,3.32,0,0
2013-02-19 15:00:00,461.35,227.56,-3.31,78.25,3.76,0,0
2013-02-19 16:00:00,563.27,227.57,-1.87,74.98,5.08,0,0
2013-02-19 17:00:00,588.47,227.58,-0.43,71.66,6.41,0,0
2013-02-19 18:00:00,505.26,251.98,1.01,68.33,7.73,0,0
2013-02-19 19:00:00,426.06,251.98,1.22,71.19,7.96,0,0
2013-02-19 20:00:00,313.13,251.99,1.42,74,8.23,0.003,0
2013-02-19 21:00:00,122.71,302.68,1.63,76.65,8.52,0,0
2013-02-19 22:00:00,29.23,302.68,1.41,81.12,7.78,0,0
2013-02-19 23:00:00,0,302.68,1.19,85.72,7.04,0,0
2013-02-20 00:00:00,0,312.08,0.97,90.45,6.31,0,0
2013-02-20 01:00:00,0,312.08,0.8,92.27,5.4,0.009,0
2013-02-20 02:00:00,0,312.08,0.62,94.19,4.49,0.01,0
2013-02-20 03:00:00,0,310.93,0.44,96.14,3.59,0.024,0
2013-02-20 04:00:00,0,310.93,0.49,95.82,1.94,0.021,0
2013-02-20 05:00:00,0,310.93,0.55,95.43,2.64,0.021,0
2013-02-20 06:00:00,0,290.03,0.6,95.11,4.76,0,0
2013-02-20 07:00:00,0,290.03,0.31,92.97,5.41,0,0
2013-02-20 08:00:00,0,290.02,0.03,90.65,6.11,0,0
2013-02-20 09:00:00,0,289.04,-0.25,88.21,6.83,0,0
2013-02-20 10:00:00,0,289.03,-0.96,86.49,7.05,0,0
2013-02-20 11:00:00,0,289.02,-1.67,84.35,7.27,0,0
2013-02-20 12:00:00,18.89,276.95,-2.38,81.74,7.48,0,0
2013-02-20 13:00:00,93.13,276.95,-2.73,78.68,7.78,0,0
2013-02-20 14:00:00,157.11,276.94,-3.07,75.36,8.08,0,0
2013-02-20 15:00:00,230.07,267.54,-3.42,71.89,8.37,0,0
2013-02-20 16:00:00,280.52,267.54,-3.45,70.85,8.57,0,0
2013-02-20 17:00:00,292.93,267.54,-3.49,69.86,8.79,0,0
2013-02-20 18:00:00,299.28,253.02,-3.52,68.81,9.01,0,0
2013-02-20 19:00:00,252.63,253.02,-3.82,70.9,8.72,0,0
2013-02-20 20:00:00,186.13,253.01,-4.13,73.12,8.42,0,0
2013-02-20 21:00:00,55.29,271.06,-4.43,75.34,8.12,0,0
2013-02-20 22:00:00,13.94,271.06,-4.6,75.17,8.44,0,0
2013-02-20 23:00:00,0,271.05,-4.77,74.97,8.75,0,0
2013-02-21 00:00:00,0,267.75,-4.94,74.76,9.07,0,0
2013-02-21 01:00:00,0,267.75,-5.17,74.32,9.05,0,0
2013-02-21 02:00:00,0,267.74,-5.4,73.84,9.03,0,0
2013-02-21 03:00:00,0,237.07,-5.63,73.32,9.02,0,0
2013-02-21 04:00:00,0,237.06,-6.16,74.91,8.6,0,0
2013-02-21 05:00:00,0,237.06,-6.69,76.52,8.19,0,0
2013-02-21 06:00:00,0,221.26,-7.22,78.14,7.77,0,0
2013-02-21 07:00:00,0,221.26,-7.49,78.09,7.47,0,0
2013-02-21 08:00:00,0,221.25,-7.75,77.95,7.21,0,0
2013-02-21 09:00:00,0,216.98,-8.02,77.84,6.97,0,0
2013-02-21 10:00:00,0,216.98,-8.6,77.71,7.46,0,0
2013-02-21 11:00:00,0,216.97,-9.17,77.34,7.96,0,0
2013-02-21 12:00:00,10.45,257.1,-9.75,76.86,8.46,0,0
2013-02-21 13:00:00,47.61,257.1,-9.82,76.4,8.48,0,0
2013-02-21 14:00:00,79.63,257.1,-9.9,75.98,8.54,0,0
2013-02-21 15:00:00,187.53,253.24,-9.97,75.5,8.62,0,0
2013-02-21 16:00:00,228.34,253.24,-9.66,76.04,9.09,0,0
2013-02-21 17:00:00,238.34,253.24,-9.34,76.45,9.55,0,0
2013-02-21 18:00:00,449.53,215.96,-9.03,76.87,10.03,0,0
2013-02-21 19:00:00,379.82,215.96,-8.18,77.39,9.69,0,0
2013-02-21 20:00:00,280.54,215.97,-7.33,77.57,9.37,0,0
2013-02-21 21:00:00,140.89,216.25,-6.47,77.39,9.07,0,0
2013-02-21 22:00:00,37.38,216.25,-6.8,79.64,8.88,0,0
2013-02-21 23:00:00,0,216.25,-7.12,81.89,8.67,0,0
2013-02-22 00:00:00,0,236.35,-7.44,84.21,8.48,0,0
2013-02-22 01:00:00,0,236.35,-7.52,84.88,7.75,0,0
2013-02-22 02:00:00,0,236.35,-7.6,85.55,7.04,0,0
2013-02-22 03:00:00,0,215.86,-7.69,86.3,6.34,0,0
2013-02-22 04:00:00,0,215.86,-7.67,87.33,6.75,0,0
2013-02-22 05:00:00,0,215.86,-7.66,88.43,7.15,0,0
2013-02-22 06:00:00,0,199.19,-7.65,89.54,7.57,0,0
2013-02-22 07:00:00,0,199.19,-7.79,90.16,6.72,0,0
2013-02-22 08:00:00,0,199.19,-7.92,90.72,5.91,0,0
2013-02-22 09:00:00,0,189.57,-8.06,91.35,5.14,0,0
2013-02-22 10:00:00,0,189.57,-8.36,92.27,4.54,0,0
2013-02-22 11:00:00,0,189.57,-8.66,93.18,3.96,0,0
2013-02-22 12:00:00,49.5,192.55,-8.96,94.08,3.44,0,0
2013-02-22 13:00:00,209.93,192.56,-7.33,92.96,3.58,0,0
2013-02-22 14:00:00,348.14,192.58,-5.7,90.92,3.76,0,0
2013-02-22 15:00:00,487.44,206,-4.07,88.2,4,0,0
2013-02-22 16:00:00,592.74,206,-3.11,83.91,3.04,0,0
2013-02-22 17:00:00,618.38,206.01,-2.14,79.77,2.09,0,0
2013-02-22 18:00:00,543.11,218.31,-1.18,75.9,1.15,0,0
2013-02-22 19:00:00,459.33,218.31,-0.83,75.07,0.43,0,0
2013-02-22 20:00:00,340.07,218.31,-0.48,74.25,0.94,0,0
2013-02-22 21:00:00,195.04,234.53,-0.13,73.42,1.85,0,0
2013-02-22 22:00:00,54.24,234.53,-0.83,77.85,2.28,0,0
2013-02-22 23:00:00,0,234.52,-1.54,82.63,2.71,0,0
2013-02-23 00:00:00,0,232.24,-2.25,87.72,3.15,0,0
2013-02-23 01:00:00,0,232.24,-2.85,87.82,3.57,0,0
2013-02-23 02:00:00,0,232.23,-3.45,87.77,4.02,0,0
2013-02-23 03:00:00,0,258.15,-4.05,87.55,4.49,0,0
2013-02-23 04:00:00,0,258.15,-4.04,88.46,4.28,0,0
2013-02-23 05:00:00,0,258.15,-4.04,89.45,4.06,0,0
2013-02-23 06:00:00,0,257.34,-4.03,90.36,3.86,0,0
2013-02-23 07:00:00,0,257.34,-4.33,91.08,4.09,0,0
2013-02-23 08:00:00,0,257.33,-4.63,91.8,4.33,0,0
2013-02-23 09:00:00,0,263.08,-4.93,92.51,4.57,0,0
2013-02-23 10:00:00,0,263.08,-4.75,93.29,4.69,0,0
2013-02-23 11:00:00,0,263.08,-4.56,93.97,4.85,0,0
2013-02-23 12:00:00,19.42,293.5,-4.38,94.68,5.08,0,0
2013-02-23 13:00:00,77.18,293.51,-3.62,93.86,5.38,0,0
2013-02-23 14:00:00,126.94,293.52,-2.87,92.93,5.7,0,0
2013-02-23 15:00:00,181.51,299.43,-2.11,91.78,6.01,0,0
2013-02-23 16:00:00,220.42,299.43,-1.69,91.48,6.22,0,0
2013-02-23 17:00:00,229.85,299.44,-1.26,91.04,6.42,0,0
2013-02-23 18:00:00,205.11,298.39,-0.84,90.62,6.62,0,0
2013-02-23 19:00:00,173.63,298.39,-0.79,91.22,6.69,0.005,0
2013-02-23 20:00:00,128.85,298.39,-0.74,91.82,6.76,0.006,0
2013-02-23 21:00:00,41.55,304.45,-0.69,92.41,6.86,0.017,0
2013-02-23 22:00:00,12.07,304.44,-0.9,93.06,6.59,0.019,0
2013-02-23 23:00:00,0,304.44,-1.11,93.71,6.31,0.005,0
2013-02-24 00:00:00,0,304.09,-1.33,94.42,6.05,0.005,0
2013-02-24 01:00:00,0,304.09,-1.49,94.55,5.76,0.005,0
2013-02-24 02:00:00,0,304.09,-1.65,94.66,5.49,0.008,0
2013-02-24 03:00:00,0,304.06,-1.81,94.76,5.21,0.009,0
2013-02-24 04:00:00,0,304.07,-1.75,95.17,4.76,0.013,0
2013-02-24 05:00:00,0,304.07,-1.68,95.49,4.32,0,0
2013-02-24 06:00:00,0,303.25,-1.62,95.88,3.92,0.004,0
2013-02-24 07:00:00,0,303.26,-1.48,95.78,3.99,4.08E-04,0
2013-02-24 08:00:00,0,303.26,-1.34,95.67,4.08,0.005,0
2013-02-24 09:00:00,0,307.97,-1.19,95.49,4.18,0.01,0
2013-02-24 10:00:00,0,307.97,-1.11,95.58,3.5,0.012,0
2013-02-24 11:00:00,0,307.97,-1.03,95.67,2.83,0.009,0
2013-02-24 12:00:00,14.46,303.38,-0.95,95.76,2.18,0.011,0
2013-02-24 13:00:00,54.17,303.38,-0.83,94.75,2.27,0.015,0
2013-02-24 14:00:00,88.36,303.38,-0.7,93.67,2.41,0.025,0
2013-02-24 15:00:00,216.5,305.31,-0.58,92.68,2.59,0.008,0
2013-02-24 16:00:00,262.56,305.31,-0.31,90.65,2.58,4.80E-06,0
2013-02-24 17:00:00,273.64,305.31,-0.05,88.73,2.61,0,0
2013-02-24 18:00:00,278.42,305.19,0.21,86.86,2.69,0.01,0
2013-02-24 19:00:00,235.9,305.19,0.21,86.71,2.75,0,0
2013-02-24 20:00:00,175.45,305.19,0.21,86.57,3,0.015,0
2013-02-24 21:00:00,111.47,300.2,0.22,86.37,3.39,0.014,0
2013-02-24 22:00:00,33.69,300.2,-0.21,88.65,3.26,0.01,0
2013-02-24 23:00:00,0,300.19,-0.63,90.94,3.15,0.01,0
2013-02-25 00:00:00,0,296.65,-1.06,93.36,3.11,0.021,0
2013-02-25 01:00:00,0,296.65,-1.24,93.26,3.36,0.02,0
2013-02-25 02:00:00,0,296.65,-1.42,93.14,3.66,0.02,0
2013-02-25 03:00:00,0,295.82,-1.59,92.94,4.02,0.008,0
2013-02-25 04:00:00,0,295.82,-1.62,93.1,4.18,3.50E-04,0
2013-02-25 05:00:00,0,295.82,-1.64,93.19,4.33,0,0
2013-02-25 06:00:00,0,253.35,-1.66,93.28,4.5,0,0
2013-02-25 07:00:00,0,253.34,-1.96,93.12,4.39,0,0
2013-02-25 08:00:00,0,253.34,-2.26,92.91,4.29,0,0
2013-02-25 09:00:00,0,257.97,-2.56,92.64,4.17,0,0
2013-02-25 10:00:00,0,257.97,-2.62,93.12,4.43,0,0
2013-02-25 11:00:00,0,257.97,-2.69,93.68,4.68,0,0
2013-02-25 12:00:00,34.17,274.33,-2.76,94.24,4.94,0.008,0
2013-02-25 13:00:00,121.27,274.33,-2.12,92.13,4.6,0,0
2013-02-25 14:00:00,196.26,274.34,-1.49,90.11,4.28,0,0
2013-02-25 15:00:00,276.05,270.59,-0.85,88.04,4.01,0,0
2013-02-25 16:00:00,334.33,270.59,-0.61,86.83,3.86,0,0
2013-02-25 17:00:00,348.27,270.59,-0.37,85.64,3.73,0,0
2013-02-25 18:00:00,342.85,265.03,-0.12,84.4,3.63,0,0
2013-02-25 19:00:00,290.73,265.03,0,85.39,3.21,0,0
2013-02-25 20:00:00,216.71,265.04,0.12,86.35,2.79,0,0
2013-02-25 21:00:00,101.48,269.8,0.24,87.3,2.38,0,0
2013-02-25 22:00:00,31.83,269.8,-0.35,89.84,2.22,0,0
2013-02-25 23:00:00,0,269.79,-0.94,92.45,2.06,0,0
2013-02-26 00:00:00,0,296.19,-1.52,95.07,1.9,0,0
2013-02-26 01:00:00,0,296.19,-1.41,95.79,1.69,0,0
2013-02-26 02:00:00,0,296.19,-1.3,96.5,1.5,0,0
2013-02-26 03:00:00,0,296.3,-1.19,97.19,1.3,0,0
2013-02-26 04:00:00,0,296.3,-1.25,97.43,1.33,0,0
2013-02-26 05:00:00,0,296.3,-1.3,97.59,1.39,0,0
2013-02-26 06:00:00,0,293.96,-1.36,97.82,1.46,0,0
2013-02-26 07:00:00,0,293.96,-1.37,96.7,0.88,0,0
2013-02-26 08:00:00,0,293.96,-1.37,95.51,0.83,0,0
2013-02-26 09:00:00,0,292.6,-1.38,94.38,1.39,0,0
2013-02-26 10:00:00,0,292.6,-1.41,94.76,1.07,0,0
2013-02-26 11:00:00,0,292.6,-1.43,95.07,1,0,0
2013-02-26 12:00:00,36.82,293.47,-1.46,95.46,1.23,0,0
2013-02-26 13:00:00,124.29,293.47,-0.99,92.06,1.65,0,0
2013-02-26 14:00:00,199.6,293.48,-0.52,88.79,2.09,0,0
2013-02-26 15:00:00,290.44,294.82,-0.04,85.59,2.54,0,0
2013-02-26 16:00:00,351.29,294.82,0.18,82.7,3.16,0,0
2013-02-26 17:00:00,365.74,294.82,0.41,79.82,3.78,0,0
2013-02-26 18:00:00,400.93,287.04,0.64,77.01,4.41,0,0
2013-02-26 19:00:00,340.27,287.04,0.76,76.55,4.56,0,0
2013-02-26 20:00:00,254.18,287.04,0.89,76.04,4.7,0,0
2013-02-26 21:00:00,156.29,273.05,1.02,75.53,4.86,0,0
2013-02-26 22:00:00,50.74,273.05,0.4,79.44,4.58,0,0
2013-02-26 23:00:00,0,273.04,-0.21,83.51,4.32,0,0
2013-02-27 00:00:00,0,265.13,-0.83,87.86,4.06,0,0
2013-02-27 01:00:00,0,265.13,-0.98,88.67,4.53,0,0
2013-02-27 02:00:00,0,265.13,-1.13,89.49,5,0,0
2013-02-27 03:00:00,0,243.26,-1.28,90.32,5.46,0,0
2013-02-27 04:00:00,0,243.26,-1.36,91.31,5.91,0,0
2013-02-27 05:00:00,0,243.26,-1.45,92.38,6.37,0,0
2013-02-27 06:00:00,0,264.75,-1.53,93.4,6.84,0,0
2013-02-27 07:00:00,0,264.75,-1.36,94.23,7.07,0,0
2013-02-27 08:00:00,0,264.75,-1.2,95.1,7.32,0.011,0
2013-02-27 09:00:00,0,293.34,-1.03,95.86,7.59,0.022,0
2013-02-27 10:00:00,0,293.35,-0.68,95.19,7.99,0.047,0
2013-02-27 11:00:00,0,293.35,-0.33,94.49,8.39,0.036,0
2013-02-27 12:00:00,25.75,308.67,0.01,93.84,8.81,0.026,0
2013-02-27 13:00:00,83,308.68,0.22,92.23,9.44,0.008,0
2013-02-27 14:00:00,132.27,308.68,0.43,90.64,10.09,0.058,0
2013-02-27 15:00:00,169.25,312.66,0.63,89.14,10.73,0.031,0
2013-02-27 16:00:00,204.43,312.66,0.82,88.24,11.02,0.09,0
2013-02-27 17:00:00,212.73,312.66,1.01,87.35,11.3,0.019,0
2013-02-27 18:00:00,196.44,314.05,1.21,86.41,11.59,0.03,0
2013-02-27 19:00:00,166.85,314.05,1.08,87.33,11.67,0.029,0
2013-02-27 20:00:00,124.89,314.04,0.96,88.2,11.77,0.054,0
2013-02-27 21:00:00,72.53,310.61,0.84,89.08,11.85,0.022,0
2013-02-27 22:00:00,24.32,310.6,0.7,89.44,12.05,0.038,0
2013-02-27 23:00:00,0,310.6,0.57,89.73,12.26,0.008,0
2013-02-28 00:00:00,0,298.89,0.43,90.08,12.49,0.012,0
2013-02-28 01:00:00,0,298.88,0.17,91.16,11.49,0.01,0
2013-02-28 02:00:00,0,298.88,-0.1,92.32,10.49,0.008,0
2013-02-28 03:00:00,0,305.37,-0.36,93.43,9.51,0.016,0
2013-02-28 04:00:00,0,305.37,-0.3,93.58,8.07,0.008,0
2013-02-28 05:00:00,0,305.37,-0.23,93.65,6.64,0.001,0
2013-02-28 06:00:00,0,306.74,-0.17,93.8,5.23,0,0
2013-02-28 07:00:00,0,306.74,-0.19,94.9,4.22,0,0
2013-02-28 08:00:00,0,306.74,-0.21,96.01,3.25,0,0
2013-02-28 09:00:00,0,299.88,-0.23,97.12,2.33,0,0
2013-02-28 10:00:00,0,299.88,-0.17,97.21,2.13,0,0
2013-02-28 11:00:00,0,299.88,-0.11,97.29,1.97,0.003,0
2013-02-28 12:00:00,63.85,273.02,-0.04,97.31,1.86,0.003,0
2013-02-28 13:00:00,197.15,273.02,0.6,93.45,1.67,0,0
2013-02-28 14:00:00,311.86,273.03,1.25,89.7,1.49,0,0
2013-02-28 15:00:00,393.74,273.02,1.89,86.18,1.31,0,0
2013-02-28 16:00:00,474.95,273.02,2.32,83.66,1.19,0,0
2013-02-28 17:00:00,493.97,273.03,2.75,81.24,1.25,0,0
2013-02-28 18:00:00,396.96,275.33,3.18,78.88,1.49,0.001,0
2013-02-28 19:00:00,337.43,275.33,3,79.84,1.02,0,0
2013-02-28 20:00:00,253.1,275.33,2.82,80.8,0.74,0,0
2013-02-28 21:00:00,135.01,277.56,2.65,81.72,0.87,0,0
2013-02-28 22:00:00,46.64,277.55,1.97,85.66,1.27,0,0
2013-02-28 23:00:00,0,277.54,1.29,89.82,1.8,0,0
2013-03-01 00:00:00,0,289.23,0.61,94.2,2.37,0,0
2013-03-01 01:00:00,0,289.23,0.28,95.44,2.62,0,0
2013-03-01 02:00:00,0,289.22,-0.04,96.61,2.88,0,0
2013-03-01 03:00:00,0,262.57,-0.37,97.87,3.16,0,0
2013-03-01 04:00:00,0,262.56,-0.42,97.2,3.75,0,0
2013-03-01 05:00:00,0,262.56,-0.48,96.6,4.34,0,0
2013-03-01 06:00:00,0,248.94,-0.54,95.99,4.93,0,0
2013-03-01 07:00:00,0,248.94,-0.62,95.41,4.88,0,0
2013-03-01 08:00:00,0,248.94,-0.71,94.89,4.82,0,0
2013-03-01 09:00:00,0,243.61,-0.8,94.36,4.78,0,0
2013-03-01 10:00:00,0,243.61,-0.9,93.96,5.21,0,0
2013-03-01 11:00:00,0,243.61,-1.01,93.62,5.64,0,0
2013-03-01 12:00:00,52.74,267.21,-1.12,93.27,6.09,0,0
2013-03-01 13:00:00,156.48,267.21,-0.73,89.74,6.15,0,0
2013-03-01 14:00:00,250.57,267.22,-0.33,86.28,6.22,0,0
2013-03-01 15:00:00,329.75,277.63,0.06,83.02,6.29,0,0
2013-03-01 16:00:00,381.85,277.63,0.29,81.17,6.55,0,0
2013-03-01 17:00:00,402.69,277.64,0.53,79.3,6.79,0,0
2013-03-01 18:00:00,424.45,270.37,0.77,77.48,7.03,0,0
2013-03-01 19:00:00,363.39,270.37,0.72,78.16,6.94,0,0
2013-03-01 20:00:00,277.03,270.37,0.67,78.84,6.85,0,0
2013-03-01 21:00:00,139.63,275.9,0.62,79.53,6.77,0,0
2013-03-01 22:00:00,49.62,275.9,-0.02,81.79,6.95,0,0
2013-03-01 23:00:00,0,275.89,-0.66,84.11,7.14,0,0
2013-03-02 00:00:00,0,289.1,-1.3,86.48,7.35,0,0
2013-03-02 01:00:00,0,289.09,-1.34,84.93,6.99,0,0
2013-03-02 02:00:00,0,289.09,-1.38,83.35,6.62,0,0
2013-03-02 03:00:00,0,269.13,-1.42,81.77,6.25,0,0
2013-03-02 04:00:00,0,269.12,-1.58,82.07,6.16,0,0
2013-03-02 05:00:00,0,269.12,-1.73,82.31,6.07,0,0
2013-03-02 06:00:00,0,257.41,-1.89,82.6,6,0,0
2013-03-02 07:00:00,0,257.41,-1.82,82.52,5.84,0,0
2013-03-02 08:00:00,0,257.41,-1.75,82.44,5.68,0,0
2013-03-02 09:00:00,0,270.84,-1.67,82.3,5.54,0,0
